Invoice,Hold Date,Hold Code,Release Code,Release Reason,Status Flag
7803867,4/19/2017 16:29,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803869,4/19/2017 16:29,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803876,4/19/2017 16:30,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803888,4/19/2017 16:30,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803895,4/19/2017 16:30,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803896,4/19/2017 16:30,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803669,4/19/2017 16:30,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803676,4/19/2017 16:30,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803680,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803689,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803695,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803705,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803709,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803714,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803717,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803718,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803720,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803722,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803723,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803724,4/19/2017 16:31,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803740,4/19/2017 16:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803746,4/19/2017 16:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803748,4/19/2017 16:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803774,4/19/2017 16:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803778,4/19/2017 16:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803783,4/19/2017 16:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803784,4/19/2017 16:32,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803788,4/19/2017 16:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803792,4/19/2017 16:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803793,4/19/2017 16:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803793,4/19/2017 16:33,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7803797,4/19/2017 16:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803799,4/19/2017 16:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803799,4/19/2017 16:33,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7803823,4/19/2017 16:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803825,4/19/2017 16:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803826,4/19/2017 16:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803826,4/19/2017 16:33,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7803838,4/19/2017 16:33,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803838,4/19/2017 16:33,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804997,4/20/2017 8:05,WIRE CONFIRM PENDING,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804998,4/20/2017 8:08,WIRE CONFIRM PENDING,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805012,4/20/2017 8:10,WIRE CONFIRM PENDING,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805019,4/20/2017 8:15,WIRE CONFIRM PENDING,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805023,4/20/2017 8:18,WIRE CONFIRM PENDING,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805028,4/20/2017 8:21,WIRE CONFIRM PENDING,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805038,4/20/2017 9:47,WIRE CONFIRM PENDING,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805383,4/20/2017 10:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805396,4/20/2017 10:30,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805408,4/20/2017 10:34,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805417,4/20/2017 10:42,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805440,4/20/2017 10:46,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805456,4/20/2017 10:59,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805467,4/20/2017 11:04,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805478,4/20/2017 11:11,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805625,4/20/2017 11:22,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805652,4/20/2017 11:32,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805659,4/20/2017 11:36,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805663,4/20/2017 11:39,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805685,4/20/2017 11:56,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805707,4/20/2017 12:16,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7806521,4/20/2017 12:34,WIRE CONFIRM PENDING,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7806532,4/20/2017 13:04,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804610,4/20/2017 4:37,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804612,4/20/2017 4:38,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804615,4/20/2017 4:41,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804625,4/20/2017 4:51,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804625,4/20/2017 4:51,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7804627,4/20/2017 4:53,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804627,4/20/2017 4:53,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7804632,4/20/2017 5:04,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804632,4/20/2017 5:04,QTY REC,MATCHED,Passed matching condition,0
7804632,4/20/2017 5:04,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7804802,4/20/2017 6:54,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804705,4/20/2017 6:04,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804710,4/20/2017 6:07,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804743,4/20/2017 6:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804814,4/20/2017 7:03,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804872,4/20/2017 7:06,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804934,4/20/2017 7:08,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804936,4/20/2017 7:10,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804970,4/20/2017 7:42,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7806532,4/20/2017 13:04,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804648,4/20/2017 5:22,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804649,4/20/2017 5:23,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804650,4/20/2017 5:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804653,4/20/2017 5:27,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804654,4/20/2017 5:28,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804655,4/20/2017 5:29,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804656,4/20/2017 5:30,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804657,4/20/2017 5:36,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804658,4/20/2017 5:37,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804659,4/20/2017 5:38,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804661,4/20/2017 5:39,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804666,4/20/2017 5:41,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804667,4/20/2017 5:44,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804672,4/20/2017 5:47,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804674,4/20/2017 5:49,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804680,4/20/2017 5:54,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804688,4/20/2017 5:58,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804688,4/20/2017 5:58,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7804690,4/20/2017 5:59,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804696,4/20/2017 6:02,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804701,4/20/2017 6:03,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804706,4/20/2017 6:05,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804712,4/20/2017 6:08,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804715,4/20/2017 6:10,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804718,4/20/2017 6:12,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804718,4/20/2017 6:12,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7804721,4/20/2017 6:13,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804721,4/20/2017 6:13,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7804721,4/20/2017 6:13,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7804721,4/20/2017 6:15,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7804687,4/20/2017 5:57,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804689,4/20/2017 5:58,INVALID PTA,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804711,4/20/2017 6:08,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804726,4/20/2017 6:16,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804726,4/20/2017 6:16,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7804730,4/20/2017 6:17,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804732,4/20/2017 6:18,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804734,4/20/2017 6:19,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804738,4/20/2017 6:23,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804742,4/20/2017 6:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804748,4/20/2017 6:30,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804748,4/20/2017 6:30,INVALID PTA,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804755,4/20/2017 6:31,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804758,4/20/2017 6:35,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804758,4/20/2017 6:35,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804758,4/20/2017 6:35,QTY REC,MATCHED,Passed matching condition,0
7804766,4/20/2017 6:39,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804769,4/20/2017 6:41,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804769,4/20/2017 6:41,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804772,4/20/2017 6:41,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804772,4/20/2017 6:41,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804776,4/20/2017 6:42,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804776,4/20/2017 6:43,DIST VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7804780,4/20/2017 6:44,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804788,4/20/2017 6:47,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804790,4/20/2017 6:48,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804797,4/20/2017 6:51,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804800,4/20/2017 6:53,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804801,4/20/2017 6:54,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804803,4/20/2017 6:56,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804806,4/20/2017 6:56,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804809,4/20/2017 7:00,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804635,4/20/2017 5:05,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804937,4/20/2017 7:11,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804939,4/20/2017 7:13,DIST VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7804941,4/20/2017 7:16,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804942,4/20/2017 7:17,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804943,4/20/2017 7:18,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804944,4/20/2017 7:19,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804945,4/20/2017 7:19,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804947,4/20/2017 7:20,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804948,4/20/2017 7:22,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804949,4/20/2017 7:22,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804950,4/20/2017 7:23,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804952,4/20/2017 7:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804954,4/20/2017 7:26,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804958,4/20/2017 7:32,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804968,4/20/2017 7:39,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805198,4/20/2017 9:15,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805198,4/20/2017 9:15,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805247,4/20/2017 9:27,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805289,4/20/2017 9:36,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805349,4/20/2017 10:09,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7805358,4/20/2017 10:12,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805360,4/20/2017 10:13,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805376,4/20/2017 10:20,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805381,4/20/2017 10:23,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805382,4/20/2017 10:23,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7805382,4/20/2017 10:23,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805382,4/20/2017 10:24,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804962,4/20/2017 7:36,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804962,4/20/2017 7:36,QTY REC,MATCHED,Passed matching condition,0
7804964,4/20/2017 7:37,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804965,4/20/2017 7:41,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804965,4/20/2017 7:41,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804965,4/20/2017 7:42,QTY REC,MATCHED,Passed matching condition,0
7804973,4/20/2017 7:43,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804973,4/20/2017 7:43,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804977,4/20/2017 7:45,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7804977,4/20/2017 7:45,CANNOT EXECUTE ALLOCATION,APPROVED,Hold Released,0
7804977,4/20/2017 7:45,DIST VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7804977,4/20/2017 7:46,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804984,4/20/2017 7:49,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804986,4/20/2017 7:50,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804986,4/20/2017 7:50,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804988,4/20/2017 7:51,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804991,4/20/2017 7:52,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804993,4/20/2017 7:53,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804994,4/20/2017 7:54,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804995,4/20/2017 7:55,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805384,4/20/2017 10:24,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805387,4/20/2017 10:26,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7805393,4/20/2017 10:27,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
